boundary,iters,cum_iters,ideal_min,ideal_mean,ideal_max,resid_min,resid_max,rejects,err_max,n_debt,n_subfloor,n_guard,eworld,qmax_i,qmax,ncon
12364,11,164059,1.269641e-03,4.760370e-03,9.794427e-03,0.000000e+00,0.000000e+00,226,2.449776e-04,0,0,0,205,18,7.499530e+04,51868
12365,16,164075,1.551500e-03,4.821593e-03,8.757936e-03,0.000000e+00,0.000000e+00,179,1.910922e-06,0,0,0,88,18,7.500864e+04,51974
12366,11,164086,1.162887e-03,4.936393e-03,1.187957e-02,0.000000e+00,0.000000e+00,190,5.172462e-05,0,0,0,164,18,7.502012e+04,51402
12367,12,164098,9.993110e-04,4.822835e-03,1.000000e-02,0.000000e+00,0.000000e+00,205,2.190846e-04,0,0,0,215,18,7.503161e+04,51233
12368,13,164111,8.686598e-04,4.850797e-03,9.449541e-03,0.000000e+00,0.000000e+00,202,5.170892e-05,0,0,0,186,18,7.504305e+04,50723
12369,11,164122,1.368287e-03,4.870288e-03,9.818164e-03,0.000000e+00,0.000000e+00,201,5.170070e-05,0,0,0,92,18,7.505505e+04,51119
12370,14,164136,1.495157e-03,4.778406e-03,9.093511e-03,0.000000e+00,0.000000e+00,214,5.169140e-05,0,0,0,164,18,7.506866e+04,50925
12371,11,164147,1.466416e-03,4.870765e-03,9.093511e-03,0.000000e+00,0.000000e+00,194,1.757074e-04,0,0,0,29,18,7.508203e+04,50786
12372,9,164156,1.465395e-03,4.960412e-03,1.331381e-02,0.000000e+00,0.000000e+00,194,1.361997e-04,0,0,0,83,18,7.509188e+04,50522
12373,10,164166,1.663473e-03,4.896438e-03,1.000000e-02,0.000000e+00,0.000000e+00,186,5.166747e-05,0,0,0,130,18,7.510365e+04,50276
12374,19,164185,1.037649e-03,4.962998e-03,1.216213e-02,0.000000e+00,0.000000e+00,188,8.743226e-05,0,0,0,243,18,7.511623e+04,49972
12375,19,164204,9.760511e-04,4.900069e-03,1.000000e-02,0.000000e+00,0.000000e+00,199,3.033579e-04,0,0,0,243,18,7.512834e+04,49859
12376,14,164218,9.130603e-04,4.890821e-03,1.051658e-02,0.000000e+00,0.000000e+00,207,7.071651e-05,0,0,0,177,18,7.514071e+04,49819
12377,12,164230,9.836813e-04,4.805724e-03,1.000000e-02,0.000000e+00,0.000000e+00,212,2.094685e-04,0,0,0,177,18,7.515284e+04,49776
12378,11,164241,8.872813e-04,4.785272e-03,1.000000e-02,0.000000e+00,0.000000e+00,201,5.788513e-04,0,0,0,115,18,7.516414e+04,49837
12379,13,164254,7.653949e-04,4.813595e-03,9.479064e-03,0.000000e+00,0.000000e+00,194,4.176150e-04,0,0,0,255,18,7.517760e+04,49902
12380,14,164268,1.108519e-03,4.793507e-03,1.162901e-02,0.000000e+00,0.000000e+00,216,1.999945e-04,0,0,0,16,18,7.518800e+04,49839
12381,13,164281,1.203349e-03,4.709587e-03,1.017168e-02,0.000000e+00,0.000000e+00,210,2.027179e-04,0,0,0,203,18,7.520197e+04,49817
12382,12,164293,1.248285e-03,4.813077e-03,1.041167e-02,0.000000e+00,0.000000e+00,206,1.660995e-04,0,0,0,218,18,7.521380e+04,49585
12383,14,164307,8.038235e-04,4.818118e-03,1.000000e-02,0.000000e+00,0.000000e+00,196,9.676265e-05,0,0,0,116,18,7.522597e+04,49694
12384,10,164317,1.113169e-03,4.935541e-03,1.089000e-02,0.000000e+00,0.000000e+00,200,6.119326e-04,0,0,0,57,18,7.523781e+04,49099
12385,11,164328,9.280138e-04,4.810049e-03,1.000000e-02,0.000000e+00,0.000000e+00,202,6.895169e-04,0,0,0,57,18,7.525000e+04,48814
12386,14,164342,1.259454e-03,4.831536e-03,1.000000e-02,0.000000e+00,0.000000e+00,216,2.643401e-04,0,0,0,206,18,7.526270e+04,48623
12387,10,164352,1.862928e-03,4.916897e-03,9.684294e-03,0.000000e+00,0.000000e+00,191,3.178688e-05,0,0,0,164,18,7.527513e+04,48643
12388,14,164366,1.142430e-03,4.925325e-03,1.000000e-02,0.000000e+00,0.000000e+00,208,5.134493e-04,0,0,0,31,18,7.528623e+04,47849
12389,11,164377,1.046820e-03,4.755531e-03,8.797678e-03,0.000000e+00,0.000000e+00,216,5.153474e-05,0,0,0,31,18,7.529838e+04,47910
12390,29,164406,5.978740e-04,4.685246e-03,1.000000e-02,0.000000e+00,0.000000e+00,217,2.635890e-05,0,0,0,57,18,7.531072e+04,47862
12391,15,164421,1.049495e-03,4.595749e-03,9.113709e-03,0.000000e+00,0.000000e+00,203,7.936166e-04,0,0,0,242,18,7.532473e+04,47835
12392,11,164432,1.379835e-03,4.721220e-03,1.003535e-02,0.000000e+00,0.000000e+00,187,8.008390e-07,0,0,0,10,18,7.533516e+04,47900
12393,11,164443,9.956138e-04,4.819765e-03,1.000000e-02,0.000000e+00,0.000000e+00,192,5.150224e-05,0,0,0,40,18,7.534621e+04,48093
12394,10,164453,1.315199e-03,4.875216e-03,1.027079e-02,0.000000e+00,0.000000e+00,201,6.306719e-05,0,0,0,183,18,7.535916e+04,47730
12395,12,164465,1.282209e-03,4.979607e-03,9.214767e-03,0.000000e+00,0.000000e+00,193,5.148520e-05,0,0,0,183,18,7.537131e+04,47513
12396,9,164474,1.680586e-03,5.102533e-03,1.116666e-02,0.000000e+00,0.000000e+00,179,9.577756e-04,0,0,0,0,18,7.538409e+04,47364
12397,14,164488,1.033901e-03,4.934284e-03,1.000000e-02,0.000000e+00,0.000000e+00,200,1.715698e-04,0,0,0,171,18,7.539472e+04,47268
12398,14,164502,1.023725e-03,4.890825e-03,1.000000e-02,0.000000e+00,0.000000e+00,198,2.485005e-04,0,0,0,183,18,7.540781e+04,47118
12399,10,164512,1.330600e-03,4.734133e-03,9.103173e-03,0.000000e+00,0.000000e+00,216,4.629283e-04,0,0,0,183,18,7.541997e+04,47447
12400,11,164523,1.327132e-03,4.838695e-03,1.001349e-02,0.000000e+00,0.000000e+00,181,4.187162e-04,0,0,0,198,18,7.543274e+04,47092
12401,16,164539,1.095489e-03,4.711594e-03,9.920847e-03,0.000000e+00,0.000000e+00,218,5.701104e-05,0,0,0,125,18,7.544515e+04,47076
12402,16,164555,8.528043e-04,4.742274e-03,1.089000e-02,0.000000e+00,0.000000e+00,193,7.462403e-06,0,0,0,128,18,7.545727e+04,47298
12403,18,164573,9.140298e-04,4.784013e-03,1.178286e-02,0.000000e+00,0.000000e+00,191,3.440389e-04,0,0,0,242,18,7.547069e+04,47511
12404,12,164585,1.481154e-03,4.815981e-03,8.942406e-03,0.000000e+00,0.000000e+00,189,5.141081e-05,0,0,0,51,18,7.548109e+04,47594
12405,10,164595,1.427770e-03,4.871520e-03,9.650688e-03,0.000000e+00,0.000000e+00,188,8.014814e-05,0,0,0,88,18,7.549472e+04,47191
12406,11,164606,1.099155e-03,4.801418e-03,1.000000e-02,0.000000e+00,0.000000e+00,201,2.327010e-04,0,0,0,88,18,7.550689e+04,47264
12407,12,164618,1.406258e-03,4.787080e-03,9.271538e-03,0.000000e+00,0.000000e+00,192,1.936065e-06,0,0,0,205,18,7.551762e+04,47144
12408,13,164631,1.060582e-03,4.932668e-03,9.905337e-03,0.000000e+00,0.000000e+00,180,1.652206e-04,0,0,0,153,18,7.552969e+04,47022
12409,15,164646,9.680232e-04,4.896516e-03,1.284445e-02,0.000000e+00,0.000000e+00,182,5.136950e-05,0,0,0,234,18,7.554220e+04,47121
12410,17,164663,1.132810e-03,5.047901e-03,1.083194e-02,0.000000e+00,0.000000e+00,198,1.847218e-06,0,0,0,226,18,7.555490e+04,47246
12411,15,164678,7.556339e-04,4.911302e-03,1.000000e-02,0.000000e+00,0.000000e+00,193,2.677015e-04,0,0,0,252,18,7.556703e+04,47266
12412,11,164689,1.300326e-03,5.048528e-03,1.158391e-02,0.000000e+00,0.000000e+00,181,7.512823e-04,0,0,0,222,18,7.557888e+04,47200
12413,10,164699,1.485741e-03,4.939089e-03,1.000000e-02,0.000000e+00,0.000000e+00,199,5.133649e-05,0,0,0,222,18,7.559109e+04,47214
12414,18,164717,6.930084e-04,4.944807e-03,1.003350e-02,0.000000e+00,0.000000e+00,192,7.500425e-05,0,0,0,184,18,7.560205e+04,47199
12415,11,164728,1.157074e-03,4.881720e-03,8.832649e-03,0.000000e+00,0.000000e+00,185,2.124139e-04,0,0,0,137,18,7.561473e+04,47271
12416,13,164741,9.471538e-04,4.905761e-03,1.015276e-02,0.000000e+00,0.000000e+00,192,9.996542e-05,0,0,0,241,18,7.562641e+04,47439
12417,11,164752,1.188266e-03,4.929893e-03,1.000000e-02,0.000000e+00,0.000000e+00,195,5.486485e-04,0,0,0,73,18,7.563862e+04,47673
12418,16,164768,8.480519e-04,4.892451e-03,1.119495e-02,0.000000e+00,0.000000e+00,190,5.753777e-04,0,0,0,172,18,7.565212e+04,47641
12419,14,164782,6.783628e-04,4.870893e-03,1.000000e-02,0.000000e+00,0.000000e+00,194,1.251233e-05,0,0,0,172,18,7.566429e+04,47644
12420,12,164794,9.296477e-04,4.937255e-03,1.205551e-02,0.000000e+00,0.000000e+00,186,2.589147e-04,0,0,0,78,18,7.567718e+04,47603
12421,12,164806,1.495013e-03,4.852670e-03,9.902372e-03,0.000000e+00,0.000000e+00,215,5.127121e-05,0,0,0,238,18,7.568797e+04,47693
12422,10,164816,1.436188e-03,5.034395e-03,1.190251e-02,0.000000e+00,0.000000e+00,172,7.675266e-05,0,0,0,215,18,7.570035e+04,47716
12423,12,164828,1.468452e-03,4.951154e-03,9.902372e-03,0.000000e+00,0.000000e+00,205,5.125452e-05,0,0,0,235,18,7.571280e+04,47413
12424,11,164839,9.417656e-04,5.127732e-03,1.345521e-02,0.000000e+00,0.000000e+00,186,9.799513e-06,0,0,0,223,18,7.572666e+04,46952
12425,12,164851,1.457981e-03,5.009578e-03,9.548953e-03,0.000000e+00,0.000000e+00,208,5.123874e-05,0,0,0,42,18,7.573626e+04,47051
12426,12,164863,1.245528e-03,5.026385e-03,1.083336e-02,0.000000e+00,0.000000e+00,201,4.833422e-05,0,0,0,150,18,7.574875e+04,47262
12427,16,164879,9.296039e-04,4.864098e-03,1.197900e-02,0.000000e+00,0.000000e+00,205,2.396477e-04,0,0,0,229,18,7.576172e+04,46969
12428,14,164893,1.010645e-03,4.865497e-03,9.863721e-03,0.000000e+00,0.000000e+00,202,1.043051e-04,0,0,0,46,18,7.577355e+04,47040
12429,12,164905,1.500141e-03,4.937230e-03,9.743966e-03,0.000000e+00,0.000000e+00,199,2.708310e-04,0,0,0,240,18,7.578602e+04,46686
12430,14,164919,1.042630e-03,4.790143e-03,1.074903e-02,0.000000e+00,0.000000e+00,221,1.224059e-05,0,0,0,240,18,7.579823e+04,46532
12431,11,164930,1.198062e-03,4.837923e-03,1.000000e-02,0.000000e+00,0.000000e+00,189,6.196868e-04,0,0,0,183,18,7.580968e+04,46555
12432,11,164941,1.182397e-03,4.914688e-03,1.089000e-02,0.000000e+00,0.000000e+00,188,2.772834e-04,0,0,0,46,18,7.582233e+04,45961
12433,10,164951,1.260788e-03,4.905293e-03,1.000000e-02,0.000000e+00,0.000000e+00,193,5.117268e-05,0,0,0,162,18,7.583466e+04,45735
12434,11,164962,1.271529e-03,5.078373e-03,1.026403e-02,0.000000e+00,0.000000e+00,177,5.116536e-05,0,0,0,40,18,7.584560e+04,45783
12435,12,164974,1.217256e-03,5.035077e-03,1.000000e-02,0.000000e+00,0.000000e+00,201,3.539649e-05,0,0,0,173,18,7.585859e+04,45835
12436,12,164986,7.823831e-04,4.939317e-03,1.081144e-02,0.000000e+00,0.000000e+00,210,5.114903e-05,0,0,0,40,18,7.586998e+04,45758
12437,12,164998,1.084857e-03,4.807031e-03,1.032196e-02,0.000000e+00,0.000000e+00,199,3.397364e-05,0,0,0,216,18,7.588216e+04,45651
12438,16,165014,7.310506e-04,4.773319e-03,9.521038e-03,0.000000e+00,0.000000e+00,213,5.113215e-05,0,0,0,173,18,7.589518e+04,45881
12439,12,165026,8.316340e-04,4.884957e-03,9.521038e-03,0.000000e+00,0.000000e+00,208,4.770633e-04,0,0,0,152,18,7.590727e+04,46095
12440,11,165037,9.145938e-04,5.109535e-03,9.667741e-03,0.000000e+00,0.000000e+00,147,2.225322e-04,0,0,0,162,18,7.592005e+04,46118
12441,14,165051,1.131545e-03,4.972461e-03,1.041890e-02,0.000000e+00,0.000000e+00,195,6.085388e-04,0,0,0,162,18,7.593226e+04,45867
12442,10,165061,1.740757e-03,5.052583e-03,1.034060e-02,0.000000e+00,0.000000e+00,201,9.286477e-07,0,0,0,42,18,7.594360e+04,45914
12443,11,165072,1.485432e-03,5.100706e-03,9.667741e-03,0.000000e+00,0.000000e+00,190,5.109182e-05,0,0,0,115,18,7.595548e+04,45858
12444,10,165082,1.326567e-03,5.044705e-03,1.000000e-02,0.000000e+00,0.000000e+00,195,5.108222e-05,0,0,0,132,18,7.596984e+04,45517
12445,13,165095,6.438260e-04,4.970714e-03,8.353046e-03,0.000000e+00,0.000000e+00,174,5.199626e-04,0,0,0,233,18,7.598066e+04,45477
12446,13,165108,1.175174e-03,5.109381e-03,1.104645e-02,0.000000e+00,0.000000e+00,171,1.650099e-04,0,0,0,13,18,7.599318e+04,45028
12447,11,165119,1.481547e-03,4.990081e-03,1.000000e-02,0.000000e+00,0.000000e+00,190,7.321576e-05,0,0,0,42,18,7.600460e+04,45339
12448,11,165130,1.569124e-03,5.059492e-03,1.063057e-02,0.000000e+00,0.000000e+00,178,5.601917e-05,0,0,0,93,18,7.601782e+04,45405
12449,13,165143,8.852331e-04,5.105978e-03,1.050171e-02,0.000000e+00,0.000000e+00,192,1.619000e-05,0,0,0,59,18,7.602976e+04,45316
12450,18,165161,9.980204e-04,5.075070e-03,1.012824e-02,0.000000e+00,0.000000e+00,199,1.142208e-04,0,0,0,27,18,7.604288e+04,45330
12451,15,165176,1.090426e-03,4.947307e-03,1.097060e-02,0.000000e+00,0.000000e+00,189,1.157593e-04,0,0,0,223,18,7.605611e+04,45366
12452,14,165190,1.257133e-03,4.896943e-03,1.000000e-02,0.000000e+00,0.000000e+00,186,5.101828e-05,0,0,0,109,18,7.606569e+04,45817
12453,11,165201,1.239694e-03,4.798188e-03,1.000000e-02,0.000000e+00,0.000000e+00,200,4.141746e-04,0,0,0,223,18,7.608053e+04,46022
12454,10,165211,1.454560e-03,4.897104e-03,1.037319e-02,0.000000e+00,0.000000e+00,176,5.100095e-05,0,0,0,191,18,7.609171e+04,45984
12455,15,165226,8.874445e-04,4.939705e-03,1.000000e-02,0.000000e+00,0.000000e+00,204,5.099398e-05,0,0,0,200,18,7.610217e+04,45869
12456,17,165243,5.831232e-04,4.891804e-03,1.000000e-02,0.000000e+00,0.000000e+00,213,1.550569e-04,0,0,0,86,18,7.611673e+04,45640
12457,15,165258,8.809069e-04,4.958762e-03,1.000000e-02,0.000000e+00,0.000000e+00,184,1.126743e-04,0,0,0,200,18,7.612655e+04,46301
12458,13,165271,1.068249e-03,5.107122e-03,1.112414e-02,0.000000e+00,0.000000e+00,182,4.442029e-04,0,0,0,251,18,7.613973e+04,46495
12459,13,165284,1.049211e-03,5.074232e-03,1.159785e-02,0.000000e+00,0.000000e+00,191,5.916496e-04,0,0,0,251,18,7.615194e+04,46323
12460,13,165297,1.238632e-03,4.950655e-03,1.085747e-02,0.000000e+00,0.000000e+00,196,5.095308e-05,0,0,0,150,18,7.616367e+04,46678
12461,11,165308,9.974466e-04,4.881755e-03,1.000000e-02,0.000000e+00,0.000000e+00,216,5.094513e-05,0,0,0,103,18,7.617562e+04,47020
12462,13,165321,1.083228e-03,5.033084e-03,1.165955e-02,0.000000e+00,0.000000e+00,183,1.553639e-04,0,0,0,152,18,7.618820e+04,47055
12463,11,165332,8.881055e-04,4.953133e-03,1.042095e-02,0.000000e+00,0.000000e+00,189,6.413747e-06,0,0,0,28,18,7.620073e+04,46948
12464,13,165345,1.151262e-03,4.906565e-03,1.112844e-02,0.000000e+00,0.000000e+00,195,3.435246e-04,0,0,0,227,18,7.621290e+04,47211
12465,11,165356,1.705195e-03,4.956763e-03,1.000000e-02,0.000000e+00,0.000000e+00,179,7.147116e-05,0,0,0,39,18,7.622516e+04,47357
12466,16,165372,1.076801e-03,4.993414e-03,1.055488e-02,0.000000e+00,0.000000e+00,201,8.145491e-05,0,0,0,9,18,7.623752e+04,46497
12467,15,165387,9.254186e-04,4.857029e-03,1.000000e-02,0.000000e+00,0.000000e+00,200,5.089565e-05,0,0,0,228,18,7.625016e+04,46506
12468,14,165401,8.149448e-04,4.904575e-03,1.056813e-02,0.000000e+00,0.000000e+00,191,5.088774e-05,0,0,0,12,18,7.626209e+04,46343
12469,15,165416,9.551424e-04,4.777581e-03,1.000000e-02,0.000000e+00,0.000000e+00,209,4.003964e-04,0,0,0,12,18,7.627429e+04,46427
12470,12,165428,1.312642e-03,4.987937e-03,1.012903e-02,0.000000e+00,0.000000e+00,181,5.087177e-05,0,0,0,94,18,7.628618e+04,46768
12471,13,165441,7.394293e-04,4.920040e-03,1.000000e-02,0.000000e+00,0.000000e+00,191,3.582991e-04,0,0,0,108,18,7.629980e+04,47133
12472,13,165454,1.219854e-03,4.917806e-03,9.175099e-03,0.000000e+00,0.000000e+00,204,2.319675e-04,0,0,0,85,18,7.631122e+04,46973
12473,24,165478,6.115322e-04,4.854464e-03,8.780213e-03,0.000000e+00,0.000000e+00,213,2.836012e-04,0,0,0,31,18,7.632282e+04,47169
12474,14,165492,1.031867e-03,4.916382e-03,9.256955e-03,0.000000e+00,0.000000e+00,193,9.055539e-06,0,0,0,31,18,7.633509e+04,47212
12475,20,165512,9.475790e-04,4.876404e-03,1.103842e-02,0.000000e+00,0.000000e+00,195,1.575256e-04,0,0,0,31,18,7.634730e+04,47097
12476,14,165526,1.298972e-03,4.921548e-03,1.051782e-02,0.000000e+00,0.000000e+00,195,3.036339e-04,0,0,0,31,18,7.635954e+04,47260
12477,12,165538,1.064423e-03,4.883778e-03,1.000000e-02,0.000000e+00,0.000000e+00,195,5.555070e-05,0,0,0,243,18,7.637196e+04,47290
12478,13,165551,1.339190e-03,4.741548e-03,1.000000e-02,0.000000e+00,0.000000e+00,212,5.080606e-05,0,0,0,132,18,7.638551e+04,46920
12479,10,165561,1.496691e-03,4.936110e-03,1.036111e-02,0.000000e+00,0.000000e+00,174,2.558908e-04,0,0,0,243,18,7.639638e+04,46502
12480,13,165574,1.392052e-03,5.021296e-03,1.068136e-02,0.000000e+00,0.000000e+00,186,5.078960e-05,0,0,0,201,18,7.641042e+04,46499
12481,16,165590,1.478139e-03,4.899970e-03,1.048333e-02,0.000000e+00,0.000000e+00,189,8.200275e-05,0,0,0,124,18,7.642095e+04,46357
12482,11,165601,8.083544e-04,4.892710e-03,1.237547e-02,0.000000e+00,0.000000e+00,203,6.981449e-05,0,0,0,201,18,7.643495e+04,46252
12483,12,165613,1.033456e-03,4.940138e-03,1.029466e-02,0.000000e+00,0.000000e+00,181,5.076609e-05,0,0,0,253,18,7.644605e+04,46113
12484,11,165624,1.304515e-03,5.025522e-03,1.095174e-02,0.000000e+00,0.000000e+00,188,2.176778e-04,0,0,0,108,18,7.645885e+04,46211
12485,10,165634,8.976036e-04,4.895406e-03,1.000000e-02,0.000000e+00,0.000000e+00,202,2.406048e-04,0,0,0,124,18,7.646999e+04,46262
12486,14,165648,8.234075e-04,4.905378e-03,1.000000e-02,0.000000e+00,0.000000e+00,186,5.074164e-05,0,0,0,191,18,7.648312e+04,46438
12487,13,165661,1.079746e-03,4.915826e-03,9.399085e-03,0.000000e+00,0.000000e+00,198,5.073450e-05,0,0,0,24,18,7.649395e+04,46496
12488,14,165675,1.261414e-03,4.943532e-03,1.192696e-02,0.000000e+00,0.000000e+00,185,2.490796e-04,0,0,0,255,18,7.650726e+04,46695
12489,13,165688,9.409506e-04,4.992082e-03,1.086770e-02,0.000000e+00,0.000000e+00,187,1.188002e-04,0,0,0,170,18,7.651854e+04,46671
12490,11,165699,1.161427e-03,4.911347e-03,1.195447e-02,0.000000e+00,0.000000e+00,208,2.739319e-04,0,0,0,240,18,7.653170e+04,47141
12491,10,165709,1.466454e-03,4.858403e-03,1.000000e-02,0.000000e+00,0.000000e+00,199,5.502826e-04,0,0,0,208,18,7.654288e+04,46876
12492,14,165723,1.149106e-03,4.894809e-03,1.000000e-02,0.000000e+00,0.000000e+00,187,5.994894e-04,0,0,0,164,18,7.655690e+04,47296
12493,12,165735,1.223780e-03,4.828093e-03,9.906535e-03,0.000000e+00,0.000000e+00,185,5.068592e-05,0,0,0,152,18,7.656773e+04,47484
12494,15,165750,9.958690e-04,4.818998e-03,1.000000e-02,0.000000e+00,0.000000e+00,207,4.242414e-05,0,0,0,23,18,7.658113e+04,47917
12495,11,165761,9.223644e-04,4.787859e-03,9.696634e-03,0.000000e+00,0.000000e+00,199,2.738115e-04,0,0,0,23,18,7.659340e+04,47959
12496,16,165777,9.315133e-04,4.807424e-03,9.696634e-03,0.000000e+00,0.000000e+00,210,8.470380e-04,0,0,0,36,18,7.660503e+04,48448
12497,10,165787,1.294208e-03,4.817011e-03,1.409932e-02,0.000000e+00,0.000000e+00,198,1.049387e-04,0,0,0,30,18,7.661802e+04,48649
12498,15,165802,6.075324e-04,4.936611e-03,1.341899e-02,0.000000e+00,0.000000e+00,181,8.406261e-05,0,0,0,83,18,7.662938e+04,48053
12499,17,165819,1.034498e-03,4.965902e-03,1.052146e-02,0.000000e+00,0.000000e+00,195,1.021350e-05,0,0,0,57,18,7.664155e+04,48020
12500,12,165831,7.209246e-04,4.947637e-03,1.038676e-02,0.000000e+00,0.000000e+00,193,4.245497e-04,0,0,0,181,18,7.665398e+04,47383
12501,13,165844,1.268645e-03,4.854783e-03,8.890584e-03,0.000000e+00,0.000000e+00,200,1.915564e-04,0,0,0,197,18,7.666531e+04,47523
12502,12,165856,1.041376e-03,4.855366e-03,1.027084e-02,0.000000e+00,0.000000e+00,200,1.900001e-04,0,0,0,84,18,7.667815e+04,47586
12503,13,165869,1.136046e-03,4.781758e-03,8.957029e-03,0.000000e+00,0.000000e+00,224,1.728420e-04,0,0,0,201,18,7.669223e+04,48096
12504,19,165888,1.112036e-03,4.790541e-03,1.293884e-02,0.000000e+00,0.000000e+00,205,5.059691e-05,0,0,0,41,18,7.670333e+04,47860
12505,16,165904,7.916313e-04,4.869857e-03,9.888570e-03,0.000000e+00,0.000000e+00,210,5.986135e-04,0,0,0,185,18,7.671502e+04,47965
12506,10,165914,1.639192e-03,4.868473e-03,1.192181e-02,0.000000e+00,0.000000e+00,207,1.117130e-04,0,0,0,214,18,7.672766e+04,47944
12507,11,165925,9.439859e-04,4.761882e-03,8.968832e-03,0.000000e+00,0.000000e+00,216,5.057358e-05,0,0,0,167,18,7.673893e+04,48033
12508,13,165938,1.066346e-03,4.799727e-03,1.089000e-02,0.000000e+00,0.000000e+00,219,8.237277e-05,0,0,0,19,18,7.675195e+04,47827
12509,12,165950,1.029520e-03,4.790615e-03,1.197900e-02,0.000000e+00,0.000000e+00,212,5.055706e-05,0,0,0,19,18,7.676419e+04,48051
12510,14,165964,7.684235e-04,4.903495e-03,1.000000e-02,0.000000e+00,0.000000e+00,192,9.384585e-05,0,0,0,45,18,7.677702e+04,47898
12511,15,165979,7.777152e-04,4.796537e-03,1.000000e-02,0.000000e+00,0.000000e+00,206,1.544590e-05,0,0,0,207,18,7.678936e+04,48275
12512,14,165993,8.987944e-04,4.717552e-03,1.000000e-02,0.000000e+00,0.000000e+00,213,1.087956e-04,0,0,0,207,18,7.680166e+04,48216
12513,15,166008,9.879577e-04,4.710677e-03,1.000000e-02,0.000000e+00,0.000000e+00,213,3.221314e-04,0,0,0,52,18,7.681329e+04,48556
12514,10,166018,1.477764e-03,4.817919e-03,1.087524e-02,0.000000e+00,0.000000e+00,185,4.851896e-04,0,0,0,52,18,7.682557e+04,48816
12515,21,166039,6.305399e-04,4.855941e-03,1.000000e-02,0.000000e+00,0.000000e+00,195,6.762304e-04,0,0,0,52,18,7.683785e+04,48891
12516,17,166056,8.466354e-04,4.653163e-03,1.091629e-02,0.000000e+00,0.000000e+00,220,5.050105e-05,0,0,0,152,18,7.684988e+04,48879
12517,14,166070,1.182757e-03,4.744016e-03,1.060736e-02,0.000000e+00,0.000000e+00,196,4.847432e-05,0,0,0,152,18,7.686217e+04,48668
12518,10,166080,1.329600e-03,4.795904e-03,1.036799e-02,0.000000e+00,0.000000e+00,190,2.709646e-04,0,0,0,185,18,7.687459e+04,48552
12519,11,166091,1.413821e-03,4.898377e-03,9.315253e-03,0.000000e+00,0.000000e+00,203,1.117569e-05,0,0,0,213,18,7.688708e+04,48292
12520,10,166101,1.384196e-03,4.995974e-03,1.000000e-02,0.000000e+00,0.000000e+00,215,1.822488e-04,0,0,0,3,18,7.689781e+04,48205
12521,19,166120,1.135461e-03,4.953397e-03,9.212403e-03,0.000000e+00,0.000000e+00,211,5.046032e-05,0,0,0,210,18,7.691230e+04,47892
12522,13,166133,1.319999e-03,4.945145e-03,1.129665e-02,0.000000e+00,0.000000e+00,203,5.045360e-05,0,0,0,194,18,7.692261e+04,47675
12523,11,166144,1.294923e-03,4.862402e-03,1.000000e-02,0.000000e+00,0.000000e+00,208,3.224612e-04,0,0,0,69,18,7.693683e+04,47461
12524,11,166155,7.384426e-04,4.906373e-03,1.093272e-02,0.000000e+00,0.000000e+00,202,5.043633e-05,0,0,0,69,18,7.694912e+04,47664
12525,13,166168,9.587378e-04,4.908231e-03,1.000000e-02,0.000000e+00,0.000000e+00,189,4.348620e-04,0,0,0,172,18,7.696123e+04,47571
12526,12,166180,1.077072e-03,5.095840e-03,1.055194e-02,0.000000e+00,0.000000e+00,186,5.042044e-05,0,0,0,172,18,7.697353e+04,47482
12527,14,166194,9.523222e-04,4.937400e-03,1.000000e-02,0.000000e+00,0.000000e+00,210,4.817996e-04,0,0,0,4,18,7.698591e+04,47617
12528,13,166207,1.019664e-03,4.778832e-03,1.129672e-02,0.000000e+00,0.000000e+00,209,5.040480e-05,0,0,0,141,18,7.699757e+04,48178
12529,16,166223,8.291051e-04,4.766713e-03,1.000000e-02,0.000000e+00,0.000000e+00,201,3.873902e-05,0,0,0,96,18,7.701023e+04,48310
12530,14,166237,9.714488e-04,4.818272e-03,1.025748e-02,0.000000e+00,0.000000e+00,199,5.038858e-05,0,0,0,96,18,7.702252e+04,48502
12531,15,166252,1.046510e-03,4.874609e-03,1.000000e-02,0.000000e+00,0.000000e+00,197,4.358575e-04,0,0,0,40,18,7.703346e+04,48793
12532,20,166272,7.806082e-04,4.740342e-03,9.504484e-03,0.000000e+00,0.000000e+00,217,6.821690e-06,0,0,0,96,18,7.704716e+04,49100
12533,12,166284,1.125126e-03,4.646919e-03,9.340833e-03,0.000000e+00,0.000000e+00,224,3.993396e-04,0,0,0,176,18,7.705934e+04,48928
12534,15,166299,5.630035e-04,4.753327e-03,1.000000e-02,0.000000e+00,0.000000e+00,196,5.035686e-05,0,0,0,238,18,7.707136e+04,48426
12535,21,166320,1.251139e-03,4.846989e-03,8.672308e-03,0.000000e+00,0.000000e+00,188,3.901526e-06,0,0,0,36,18,7.708391e+04,48371
